,transaction_date,symboling,normalized-losses,make,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas,symboling_MinMaxScaler,normalized-losses_MinMaxScaler,wheel-base_MinMaxScaler,length_MinMaxScaler,width_MinMaxScaler,height_MinMaxScaler,curb-weight_MinMaxScaler,engine-size_MinMaxScaler,bore_MinMaxScaler,stroke_RobustScaler,compression-ratio_RobustScaler,horsepower_MinMaxScaler,peak-rpm_MinMaxScaler,city-mpg_MinMaxScaler,highway-mpg_MinMaxScaler,price_RobustScaler,city-L/100km_MinMaxScaler,diesel_RobustScaler,gas_RobustScaler,aspiration_std,aspiration_turbo,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv
101,2025-04-12,3,194,0.0913978494623656,1,91.3,0.8202787121576165,0.9430555555555556,49.7,3071,3,181,0.46774193548387094,3.43,3.27,9.0,160.0,5200.0,19,25,17199.0,12.36842105263158,0,0,1,1.0,0.675392670157068,0.16206896551724137,0.4813008130081302,0.6495726495726499,0.08181818181818201,0.6140418929402638,0.4938271604938272,0.6357142857142859,-0.06666666666666667,0.0,0.7044025157232704,0.4285714285714286,0.14285714285714285,0.23684210526315785,0.8233983605152666,0.6315789473684212,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
102,2025-04-13,3,194,0.0913978494623656,1,91.3,0.8202787121576165,0.9430555555555556,49.7,3139,3,181,0.46774193548387094,3.43,3.27,7.8,200.0,5200.0,17,23,19699.0,13.823529411764708,0,0,1,1.0,0.675392670157068,0.16206896551724137,0.4813008130081302,0.6495726495726499,0.08181818181818201,0.6404189294026377,0.4938271604938272,0.6357142857142859,-0.06666666666666667,-1.499999999999999,0.9559748427672957,0.4285714285714286,0.08571428571428574,0.1842105263157895,1.1090228785238925,0.7529411764705887,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
103,2025-04-14,1,231,0.0913978494623656,1,99.2,0.8577606919750121,0.9430555555555556,49.7,3139,3,181,0.46774193548387094,3.43,3.27,9.0,160.0,5200.0,19,25,18399.0,12.36842105263158,0,0,1,0.6000000000000001,0.869109947643979,0.43448275862068986,0.6081300813008137,0.6495726495726499,0.08181818181818201,0.6404189294026377,0.4938271604938272,0.6357142857142859,-0.06666666666666667,0.0,0.7044025157232704,0.4285714285714286,0.14285714285714285,0.23684210526315785,0.960498129159407,0.6315789473684212,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
104,2025-04-15,0,161,0.053763440860215055,0,107.9,0.897164824603556,0.95,56.7,3020,2,120,0.46774193548387094,3.46,3.19,8.4,97.0,5000.0,19,24,11900.0,12.36842105263158,1,0,1,0.4,0.5026178010471205,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.7181818181818187,0.5942591155934833,0.24279835390946503,0.6571428571428573,-0.3333333333333333,-0.7499999999999989,0.30817610062893086,0.346938775510204,0.14285714285714285,0.21052631578947367,0.21798863214418326,0.6315789473684212,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
105,2025-04-16,0,161,0.053763440860215055,0,107.9,0.897164824603556,0.95,56.7,3197,2,152,0.10215053763440861,3.7,3.52,21.0,95.0,4150.0,28,33,13200.0,8.392857142857142,1,1,0,0.4,0.5026178010471205,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.7181818181818187,0.6629169899146625,0.37448559670781895,0.828571428571429,0.7666666666666659,14.999999999999988,0.2955974842767295,0.0,0.39999999999999997,0.4473684210526315,0.3665133815086687,0.3,1.0,-1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
106,2025-04-17,0,122,0.053763440860215055,0,114.2,0.9557904853435848,0.95,58.7,3230,2,120,0.46774193548387094,3.46,3.19,8.4,97.0,5000.0,19,24,12440.0,12.36842105263158,1,0,1,0.4,0.29842931937172773,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.9000000000000004,0.6757176105508145,0.24279835390946503,0.6571428571428573,-0.3333333333333333,-0.7499999999999989,0.30817610062893086,0.346938775510204,0.14285714285714285,0.21052631578947367,0.27968352803404645,0.6315789473684212,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
107,2025-04-18,0,122,0.053763440860215055,0,114.2,0.9557904853435848,0.95,58.7,3430,2,152,0.10215053763440861,3.7,3.52,21.0,95.0,4150.0,25,25,13860.0,9.4,1,1,0,0.4,0.29842931937172773,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.9000000000000004,0.7532971295577968,0.37448559670781895,0.828571428571429,0.7666666666666659,14.999999999999988,0.2955974842767295,0.0,0.31428571428571433,0.23684210526315785,0.44191825426294595,0.38400000000000006,1.0,-1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
108,2025-04-19,0,161,0.053763440860215055,0,107.9,0.897164824603556,0.95,56.7,3075,2,120,0.46774193548387094,3.46,2.19,8.4,95.0,5000.0,19,24,15580.0,12.36842105263158,1,0,1,0.4,0.5026178010471205,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.7181818181818187,0.6155934833204033,0.24279835390946503,0.6571428571428573,-3.666666666666664,-0.7499999999999989,0.2955974842767295,0.346938775510204,0.14285714285714285,0.21052631578947367,0.6384279226528805,0.6315789473684212,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
109,2025-04-20,0,161,0.053763440860215055,0,107.9,0.897164824603556,0.95,56.7,3252,2,152,0.10215053763440861,3.7,3.52,21.0,95.0,4150.0,28,33,16900.0,8.392857142857142,1,1,0,0.4,0.5026178010471205,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.7181818181818187,0.6842513576415825,0.37448559670781895,0.828571428571429,0.7666666666666659,14.999999999999988,0.2955974842767295,0.0,0.39999999999999997,0.4473684210526315,0.7892376681614349,0.3,1.0,-1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
110,2025-04-21,0,122,0.1774193548387097,0,114.2,0.9557904853435848,0.95,56.7,3285,2,120,0.46774193548387094,3.46,2.19,8.4,95.0,5000.0,19,24,16695.0,12.36842105263158,1,0,1,0.4,0.29842931937172773,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.7181818181818187,0.6970519782777347,0.24279835390946503,0.6571428571428573,-3.666666666666664,-0.7499999999999989,0.2955974842767295,0.346938775510204,0.14285714285714285,0.21052631578947367,0.7658164576847276,0.6315789473684212,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
111,2025-04-22,0,122,0.053763440860215055,0,114.2,0.9557904853435848,0.95,58.7,3485,2,152,0.10215053763440861,3.7,3.52,21.0,95.0,4150.0,25,25,17075.0,9.4,1,1,0,0.4,0.29842931937172773,0.9517241379310346,0.9398373983739838,0.6923076923076925,0.9000000000000004,0.7746314972847168,0.37448559670781895,0.828571428571429,0.7666666666666659,14.999999999999988,0.2955974842767295,0.0,0.31428571428571433,0.23684210526315785,0.8092313844220388,0.38400000000000006,1.0,-1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
112,2025-04-23,0,161,0.053763440860215055,0,107.9,0.897164824603556,0.95,56.7,3075,2,120,0.46774193548387094,3.46,3.19,8.4,97.0,5000.0,19,24,16630.0,12.36842105263158,1,0,1,0.4,0.5026178010471205,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.7181818181818187,0.6155934833204033,0.24279835390946503,0.6571428571428573,-0.3333333333333333,-0.7499999999999989,0.30817610062893086,0.346938775510204,0.14285714285714285,0.21052631578947367,0.7583902202165034,0.6315789473684212,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
113,2025-04-24,0,161,0.053763440860215055,0,107.9,0.897164824603556,0.95,56.7,3252,2,152,0.10215053763440861,3.7,3.52,21.0,95.0,4150.0,28,33,17950.0,8.392857142857142,1,1,0,0.4,0.5026178010471205,0.7344827586206897,0.7414634146341461,0.6923076923076925,0.7181818181818187,0.6842513576415825,0.37448559670781895,0.828571428571429,0.7666666666666659,14.999999999999988,0.2955974842767295,0.0,0.39999999999999997,0.4473684210526315,0.9091999657250578,0.3,1.0,-1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
114,2025-04-25,0,161,0.053763440860215055,0,108.0,0.897164824603556,0.9486111111111112,56.0,3130,2,134,0.46774193548387094,3.61,3.21,7.0,142.0,5600.0,18,24,18150.0,13.055555555555555,2,0,1,0.4,0.5026178010471205,0.7379310344827585,0.7414634146341461,0.683760683760684,0.6545454545454543,0.6369278510473235,0.3004115226337449,0.7642857142857145,-0.26666666666666666,-2.499999999999998,0.5911949685534591,0.5918367346938773,0.11428571428571427,0.21052631578947367,0.9320499271657479,0.6888888888888891,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
115,2025-04-26,1,119,0.03225806451612903,1,93.7,0.7558865929841423,0.8861111111111111,50.8,1918,2,90,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,37,41,5572.0,6.351351351351353,1,0,1,0.6000000000000001,0.28272251308900526,0.2448275862068967,0.2634146341463417,0.29914529914529897,0.18181818181818166,0.16679596586501166,0.11934156378600824,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.6571428571428573,0.6578947368421053,-0.5049841478392505,0.1297297297297299,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
116,2025-04-27,1,119,0.03225806451612903,1,93.7,0.7558865929841423,0.8861111111111111,50.8,2128,2,98,0.043010752688172046,3.03,3.39,7.6,102.0,5500.0,24,30,7957.0,9.791666666666666,2,0,1,0.6000000000000001,0.28272251308900526,0.2448275862068967,0.2634146341463417,0.29914529914529897,0.18181818181818166,0.24825446082234293,0.15226337448559674,0.34999999999999987,0.3333333333333333,-1.749999999999999,0.339622641509434,0.5510204081632655,0.28571428571428575,0.368421052631579,-0.23249835765902144,0.4166666666666667,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
117,2025-04-28,1,154,0.03225806451612903,0,93.7,0.7558865929841423,0.8861111111111111,50.6,1967,2,90,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,31,38,6229.0,7.580645161290323,1,0,1,0.6000000000000001,0.4659685863874346,0.2448275862068967,0.2634146341463417,0.29914529914529897,0.16363636363636402,0.18580294802172226,0.11934156378600824,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,-0.4299220245065836,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
118,2025-04-29,1,154,0.03225806451612903,0,93.7,0.8039404132628545,0.8861111111111111,50.8,1989,2,90,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,31,38,6692.0,7.580645161290323,1,0,1,0.6000000000000001,0.4659685863874346,0.2448275862068967,0.42601626016260186,0.29914529914529897,0.18181818181818166,0.1943366951124903,0.11934156378600824,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,-0.37702436377138615,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
119,2025-04-30,1,154,0.03225806451612903,0,93.7,0.8039404132628545,0.8861111111111111,50.8,2191,2,98,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,31,38,7609.0,7.580645161290323,1,0,1,0.6000000000000001,0.4659685863874346,0.2448275862068967,0.42601626016260186,0.29914529914529897,0.18181818181818166,0.2726920093095423,0.15226337448559674,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,-0.27225729056582215,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
121,2025-05-02,3,122,0.03225806451612903,1,95.9,0.8322921672272945,0.9208333333333332,50.2,2818,2,156,0.043010752688172046,3.59,3.86,7.0,145.0,5000.0,19,24,12764.0,12.36842105263158,2,0,1,1.0,0.29842931937172773,0.3206896551724139,0.5219512195121947,0.5128205128205119,0.12727272727272787,0.5159038013964314,0.3909465020576132,0.7499999999999998,1.8999999999999977,-2.499999999999998,0.610062893081761,0.346938775510204,0.14285714285714285,0.21052631578947367,0.31670046556796433,0.6315789473684212,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
122,2025-03-05,3,186,0.021505376344086023,1,94.5,0.8116290245074483,0.9486111111111112,50.2,2778,2,151,0.46774193548387094,3.94,3.11,9.5,143.0,5500.0,19,27,22018.0,12.36842105263158,2,0,1,1.0,0.6335078534031413,0.27241379310344804,0.45203252032520336,0.683760683760684,0.12727272727272787,0.5003878975950349,0.3703703703703704,1.0000000000000002,-0.6,0.6249999999999994,0.5974842767295597,0.5510204081632655,0.14285714285714285,0.2894736842105263,1.373968181428694,0.6315789473684212,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
123,2025-05-04,3,122,0.021505376344086023,1,89.5,0.8116290245074483,0.9027777777777778,51.6,2756,3,194,0.46774193548387094,3.74,2.9,9.5,207.0,5900.0,17,25,32528.0,13.823529411764708,0,0,1,1.0,0.29842931937172773,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.25454545454545485,0.49185415050426684,0.5473251028806585,0.8571428571428574,-1.2999999999999992,0.6249999999999994,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,2.574733655136957,0.7529411764705887,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
124,2025-05-05,3,122,0.021505376344086023,1,89.5,0.8116290245074483,0.9027777777777778,51.6,2756,3,194,0.46774193548387094,3.74,2.9,9.5,207.0,5900.0,17,25,34028.0,13.823529411764708,0,0,1,1.0,0.29842931937172773,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.25454545454545485,0.49185415050426684,0.5473251028806585,0.8571428571428574,-1.2999999999999992,0.6249999999999994,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,2.7461083659421326,0.7529411764705887,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
125,2025-05-06,3,122,0.021505376344086023,1,89.5,0.8116290245074483,0.9027777777777778,51.6,2800,3,194,0.46774193548387094,3.74,2.9,9.5,207.0,5900.0,17,25,37028.0,13.823529411764708,0,0,1,1.0,0.29842931937172773,0.10000000000000009,0.45203252032520336,0.40170940170940206,0.25454545454545485,0.5089216446858029,0.5473251028806585,0.8571428571428574,-1.2999999999999992,0.6249999999999994,1.0,0.7142857142857142,0.08571428571428574,0.23684210526315785,3.0888577875524836,0.7529411764705887,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
126,2025-07-05,0,122,0.010752688172043012,0,96.1,0.8721768380586257,0.9236111111111112,55.2,2579,2,132,0.46774193548387094,3.46,3.9,8.7,104.256157635468,5125.369458128079,23,31,9295.0,10.217391304347826,2,0,1,0.4,0.29842931937172773,0.3275862068965516,0.6569105691056913,0.5299145299145307,0.581818181818182,0.42319627618308764,0.2921810699588478,0.6571428571428573,2.033333333333331,-0.37500000000000056,0.35381231217275466,0.3981099829094197,0.2571428571428572,0.39473684210526316,-0.07963211562080488,0.45217391304347837,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
127,2025-05-08,2,122,0.010752688172043012,1,96.1,0.8495915425276309,0.925,50.5,2460,2,132,0.46774193548387094,3.46,3.9,8.7,104.256157635468,5125.369458128079,23,31,9895.0,10.217391304347826,2,0,1,0.8,0.29842931937172773,0.3275862068965516,0.5804878048780489,0.5384615384615392,0.15454545454545432,0.3770364623739333,0.2921810699588478,0.6571428571428573,2.033333333333331,-0.37500000000000056,0.35381231217275466,0.3981099829094197,0.2571428571428572,0.39473684210526316,-0.011082231298734684,0.45217391304347837,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
128,2025-09-05,3,150,0.03225806451612903,1,99.1,0.8966842864007688,0.9236111111111112,56.1,2658,2,121,0.46774193548387094,3.54,3.07,9.31,110.0,5250.0,21,28,11850.0,11.190476190476188,2,0,1,1.0,0.44502617801047123,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.45384018619084565,0.24691358024691362,0.7142857142857142,-0.7333333333333333,0.3875000000000003,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.21227614178401075,0.5333333333333332,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
129,2025-05-10,2,104,0.03225806451612903,0,99.1,0.8966842864007688,0.9236111111111112,56.1,2695,2,121,0.46774193548387094,3.54,3.07,9.3,110.0,5250.0,21,28,12170.0,11.190476190476188,2,0,1,0.8,0.20418848167539266,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.46819239720713735,0.24691358024691362,0.7142857142857142,-0.7333333333333333,0.37500000000000056,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.24883608008911484,0.5333333333333332,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
130,2025-11-05,3,150,0.03225806451612903,1,99.1,0.8966842864007688,0.9236111111111112,56.1,2707,2,121,0.46774193548387094,2.54,2.07,9.3,110.0,5250.0,21,28,15040.0,11.190476190476188,2,0,1,1.0,0.44502617801047123,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.47284716834755613,0.24691358024691362,0.0,-4.066666666666664,0.37500000000000056,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.5767330267630173,0.5333333333333332,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
131,2025-05-12,2,104,0.03225806451612903,0,99.1,0.8966842864007688,0.9236111111111112,56.1,2758,2,121,0.46774193548387094,3.54,3.07,9.3,110.0,5250.0,21,28,15510.0,11.190476190476188,2,0,1,0.8,0.20418848167539266,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.4926299456943366,0.24691358024691362,0.7142857142857142,-0.7333333333333333,0.37500000000000056,0.389937106918239,0.4489795918367345,0.2,0.3157894736842105,0.630430436148639,0.5333333333333332,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
132,2025-05-13,3,150,0.03225806451612903,1,99.1,0.8966842864007688,0.9236111111111112,56.1,2808,2,121,0.46774193548387094,3.54,3.07,9.0,160.0,5500.0,19,26,18150.0,12.36842105263158,0,0,1,1.0,0.44502617801047123,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.5120248254460822,0.24691358024691362,0.7142857142857142,-0.7333333333333333,0.0,0.7044025157232704,0.5510204081632655,0.14285714285714285,0.26315789473684204,0.9320499271657479,0.6315789473684212,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
133,2025-05-14,2,104,0.03225806451612903,0,99.1,0.8966842864007688,0.9236111111111112,56.1,2847,2,121,0.46774193548387094,3.54,3.07,9.0,160.0,5500.0,19,26,18620.0,12.36842105263158,0,0,1,0.8,0.20418848167539266,0.43103448275862055,0.7398373983739837,0.5299145299145307,0.663636363636364,0.5271528316524436,0.24691358024691362,0.7142857142857142,-0.7333333333333333,0.0,0.7044025157232704,0.5510204081632655,0.14285714285714285,0.26315789473684204,0.9857473365513696,0.6315789473684212,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
134,2025-05-15,2,83,0.05913978494623656,1,93.7,0.7539644401729938,0.8805555555555555,53.7,2050,2,97,0.3225806451612903,3.62,2.36,9.0,69.0,4900.0,31,36,5118.0,7.580645161290323,1,0,1,0.8,0.09424083769633507,0.2448275862068967,0.25691056910569143,0.2649572649572649,0.4454545454545453,0.2179984484096199,0.14814814814814814,0.7714285714285716,-3.099999999999998,0.0,0.13207547169811318,0.30612244897959173,0.4857142857142857,0.5263157894736842,-0.556853560309617,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
135,2025-05-16,2,83,0.05913978494623656,1,93.7,0.758769822200865,0.8833333333333333,53.7,2120,2,108,0.3225806451612903,3.62,2.64,8.7,73.0,4400.0,26,31,7053.0,9.038461538461537,1,0,1,0.8,0.09424083769633507,0.2448275862068967,0.2731707317073173,0.28205128205128194,0.4454545454545453,0.24515128006206366,0.1934156378600823,0.7714285714285716,-2.1666666666666643,-0.37500000000000056,0.1572327044025157,0.1020408163265305,0.3428571428571429,0.39473684210526316,-0.33578018337094057,0.35384615384615375,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
136,2025-05-17,2,83,0.05913978494623656,1,93.3,0.7558865929841423,0.8861111111111111,55.7,2240,2,108,0.3225806451612903,3.62,2.64,8.7,73.0,4400.0,26,31,7603.0,9.038461538461537,1,0,1,0.8,0.09424083769633507,0.23103448275862037,0.2634146341463417,0.29914529914529897,0.6272727272727279,0.2916989914662529,0.1934156378600823,0.7714285714285716,-2.1666666666666643,-0.37500000000000056,0.1572327044025157,0.1020408163265305,0.3428571428571429,0.39473684210526316,-0.2729427894090429,0.35384615384615375,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
137,2025-05-18,0,102,0.05913978494623656,0,97.2,0.8265257087938491,0.9083333333333334,52.5,2145,2,108,0.3225806451612903,3.62,2.64,9.5,82.0,4800.0,32,37,7126.0,7.34375,1,0,1,0.4,0.19371727748691098,0.3655172413793104,0.5024390243902439,0.435897435897437,0.336363636363636,0.25484871993793634,0.1934156378600823,0.7714285714285716,-2.1666666666666643,0.6249999999999994,0.21383647798742134,0.26530612244897966,0.5142857142857142,0.5526315789473684,-0.3274399474450887,0.21250000000000008,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
138,2025-05-19,0,102,0.05913978494623656,0,97.2,0.8265257087938491,0.9083333333333334,52.5,2190,2,108,0.3225806451612903,3.62,2.64,9.5,82.0,4400.0,28,33,7775.0,8.392857142857142,1,0,1,0.4,0.19371727748691098,0.3655172413793104,0.5024390243902439,0.435897435897437,0.336363636363636,0.2723041117145074,0.1934156378600823,0.7714285714285716,-2.1666666666666643,0.6249999999999994,0.21383647798742134,0.1020408163265305,0.39999999999999997,0.4473684210526315,-0.2532918225700494,0.3,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
139,2025-05-20,0,102,0.05913978494623656,0,97.2,0.8265257087938491,0.9083333333333334,52.5,2340,2,108,0.46774193548387094,3.62,2.64,9.0,94.0,5200.0,26,32,9960.0,9.038461538461537,1,0,1,0.4,0.19371727748691098,0.3655172413793104,0.5024390243902439,0.435897435897437,0.336363636363636,0.33048875096974395,0.1934156378600823,0.7714285714285716,-2.1666666666666643,0.0,0.28930817610062887,0.4285714285714286,0.3428571428571429,0.42105263157894735,-0.003655993830510411,0.35384615384615375,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
141,2025-05-22,0,102,0.05913978494623656,0,97.0,0.8265257087938491,0.9083333333333334,54.3,2510,2,108,0.46774193548387094,3.62,2.64,7.7,111.0,4800.0,24,29,11259.0,9.791666666666666,2,0,1,0.4,0.19371727748691098,0.35862068965517224,0.5024390243902439,0.435897435897437,0.5,0.39643134212567877,0.1934156378600823,0.7714285714285716,-2.1666666666666643,-1.6249999999999984,0.39622641509433965,0.26530612244897966,0.28571428571428575,0.3421052631578947,0.1447545057267716,0.4166666666666667,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
142,2025-05-23,0,89,0.05913978494623656,0,97.0,0.8337337818356559,0.9083333333333334,53.0,2290,2,108,0.3225806451612903,3.62,2.64,9.0,82.0,4800.0,28,32,7463.0,8.392857142857142,1,0,1,0.4,0.12565445026178013,0.35862068965517224,0.526829268292683,0.435897435897437,0.38181818181818183,0.3110938712179985,0.1934156378600823,0.7714285714285716,-2.1666666666666643,0.0,0.21383647798742134,0.26530612244897966,0.39999999999999997,0.42105263157894735,-0.28893776241752595,0.3,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
143,2025-05-24,0,89,0.05913978494623656,0,97.0,0.8337337818356559,0.9083333333333334,53.0,2455,2,108,0.46774193548387094,3.62,2.64,9.0,94.0,5200.0,25,31,10198.0,9.4,1,0,1,0.4,0.12565445026178013,0.35862068965517224,0.526829268292683,0.435897435897437,0.38181818181818183,0.37509697439875866,0.1934156378600823,0.7714285714285716,-2.1666666666666643,0.0,0.28930817610062887,0.4285714285714286,0.31428571428571433,0.39473684210526316,0.02353546028391077,0.38400000000000006,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
144,2025-05-25,0,85,0.05913978494623656,0,96.9,0.8342143200384431,0.9083333333333334,54.9,2420,2,108,0.3225806451612903,3.62,2.64,9.0,82.0,4800.0,23,29,8013.0,10.217391304347826,1,0,1,0.4,0.10471204188481675,0.3551724137931038,0.5284552845528458,0.435897435897437,0.5545454545454547,0.36152055857253684,0.1934156378600823,0.7714285714285716,-2.1666666666666643,0.0,0.21383647798742134,0.26530612244897966,0.2571428571428572,0.3421052631578947,-0.22610036845562823,0.45217391304347837,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
145,2025-05-26,0,85,0.05913978494623656,0,96.9,0.8342143200384431,0.9083333333333334,54.9,2650,2,108,0.46774193548387094,3.62,2.64,7.7,111.0,4800.0,23,23,11694.0,10.217391304347826,2,0,1,0.4,0.10471204188481675,0.3551724137931038,0.5284552845528458,0.435897435897437,0.5545454545454547,0.4507370054305664,0.1934156378600823,0.7714285714285716,-2.1666666666666643,-1.6249999999999984,0.39622641509433965,0.26530612244897966,0.2571428571428572,0.1842105263157895,0.19445317186027247,0.45217391304347837,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
146,2025-05-27,1,87,0.1774193548387097,1,95.7,0.762614127823162,0.8833333333333333,54.5,1985,2,92,0.3225806451612903,3.05,3.03,9.0,62.0,4800.0,35,39,5348.0,6.7142857142857135,1,0,1,0.6000000000000001,0.11518324607329844,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.5181818181818185,0.19278510473235067,0.12757201646090538,0.3642857142857141,-0.8666666666666667,0.0,0.08805031446540879,0.26530612244897966,0.6000000000000001,0.6052631578947367,-0.5305761046528233,0.15999999999999998,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
147,2025-05-28,1,87,0.1774193548387097,1,95.7,0.762614127823162,0.8833333333333333,54.5,2040,2,92,0.3225806451612903,3.05,3.03,9.0,62.0,4800.0,31,38,6338.0,7.580645161290323,1,0,1,0.6000000000000001,0.11518324607329844,0.31379310344827616,0.2861788617886183,0.28205128205128194,0.5181818181818185,0.21411947245927077,0.12757201646090538,0.3642857142857141,-0.8666666666666667,0.0,0.08805031446540879,0.26530612244897966,0.4857142857142857,0.5789473684210527,-0.41746879552140753,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
